source1_entity_id	candidate_entity_id	ann_rank
S1-839147305	S2-992245348	17
S1-839147305	S2-817954262	18
S1-839147305	S2-413204470	19
S1-839147305	S2-245769658	20
S1-261903409	S3-344613341	1
S1-261903409	S2-492589350	2
S1-261903409	S3-931877179	3
S1-261903409	S3-36041919	4
S1-261903409	S3-37693677	5
S1-261903409	S2-812485029	6
S1-261903409	S2-296995858	7
S1-261903409	S2-614214856	8
S1-261903409	S3-39702928	9
S1-261903409	S2-563136253	10
S1-261903409	S3-150978380	11
S1-261903409	S3-560129335	12
S1-261903409	S2-363453488	13
S1-261903409	S3-25482944	14
S1-261903409	S2-976243036	15
S1-261903409	S3-566720984	16
S1-261903409	S3-503112697	17
S1-261903409	S3-681145768	18
S1-261903409	S3-118480230	19
S1-261903409	S2-910266104	20
S1-765100468	S3-666069931	1
S1-765100468	S3-173590020	2
S1-765100468	S3-201855963	3
S1-765100468	S2-862297827	4
S1-765100468	S3-615196750	5
S1-765100468	S3-353578294	6
S1-765100468	S2-361036218	7
S1-765100468	S3-822615046	8
S1-765100468	S2-238083771	9
S1-765100468	S2-400563659	10
S1-765100468	S3-739201123	11
S1-765100468	S3-267763214	12
S1-765100468	S3-263491171	13
S1-765100468	S2-161046761	14
S1-765100468	S2-657263650	15
S1-765100468	S2-298647674	16
S1-765100468	S3-307855057	17
S1-765100468	S2-215978265	18
S1-765100468	S3-562712318	19
S1-765100468	S2-781550671	20
S1-87649479	S2-147441067	1
S1-87649479	S3-613134917	2
S1-87649479	S3-168164699	3
S1-87649479	S2-352158207	4
S1-87649479	S3-257873223	5
S1-87649479	S2-477392674	6
S1-87649479	S3-29517287	7
S1-87649479	S2-748600510	8
S1-87649479	S3-837999640	9
S1-87649479	S3-636547081	10
S1-87649479	S2-2036111	11
S1-87649479	S2-530740008	12
S1-87649479	S3-258460655	13
S1-87649479	S2-223533457	14
S1-87649479	S3-11576193	15
S1-87649479	S3-360944022	16
S1-87649479	S2-968167688	17
S1-87649479	S3-381512409	18
S1-87649479	S3-577886405	19
S1-87649479	S3-826866689	20
S1-145730225	S3-23927082	1
S1-145730225	S3-807820335	2
S1-145730225	S2-754577419	3
S1-145730225	S2-651881457	4
S1-145730225	S2-75566183	5
S1-145730225	S2-818927735	6
S1-145730225	S2-96592694	7
S1-145730225	S2-34092230	8
S1-145730225	S2-469308653	9
S1-145730225	S3-353261857	10
S1-145730225	S3-465775770	11
S1-145730225	S3-997153150	12
S1-145730225	S2-663399999	13
S1-145730225	S2-850151682	14
S1-145730225	S3-128408163	15
S1-145730225	S2-567423513	16
S1-145730225	S2-349221134	17
S1-145730225	S2-774967684	18
S1-145730225	S2-659926443	19
S1-145730225	S3-872588994	20
S1-388086251	S3-299166362	1
S1-388086251	S2-348709202	2
S1-388086251	S2-18860461	3
S1-388086251	S3-89179537	4
S1-388086251	S3-884811395	5
S1-388086251	S2-326324769	6
S1-388086251	S3-145345304	7
S1-388086251	S2-522280742	8
S1-388086251	S2-454373860	9
S1-388086251	S2-498833670	10
S1-388086251	S2-235319172	11
S1-388086251	S3-744985374	12
S1-388086251	S3-431514797	13
S1-388086251	S3-261323166	14
S1-388086251	S3-223124191	15
S1-388086251	S2-194733865	16
S1-388086251	S2-464064502	17
S1-388086251	S2-826197399	18
S1-388086251	S2-188280380	19
S1-388086251	S3-522171189	20
S1-549733066	S2-364772715	1
S1-549733066	S3-109694854	2
S1-549733066	S3-932078422	3
S1-549733066	S3-689537633	4
S1-549733066	S2-217070508	5
S1-549733066	S3-389278561	6
S1-549733066	S2-955919339	7
S1-549733066	S3-734250304	8
S1-549733066	S3-458755898	9
S1-549733066	S3-569888865	10
S1-549733066	S3-830927519	11
S1-549733066	S3-666898036	12
S1-549733066	S3-187097775	13
S1-549733066	S3-718245215	14
S1-549733066	S2-367917249	15
S1-549733066	S2-553799037	16
S1-549733066	S3-530027674	17
S1-549733066	S2-450841561	18
S1-549733066	S3-836956532	19
S1-549733066	S2-972889340	20
S1-180956762	S2-112614659	1
S1-180956762	S2-482548994	2
S1-180956762	S2-70563551	3
S1-180956762	S3-162342558	4
S1-180956762	S3-360993193	5
S1-180956762	S3-998572374	6
S1-180956762	S3-861882523	7
S1-180956762	S3-899318682	8
S1-180956762	S2-926495539	9
S1-180956762	S2-144666882	10
S1-180956762	S3-4553606	11
S1-180956762	S3-735095192	12
S1-180956762	S2-630283891	13
S1-180956762	S2-942465754	14
S1-180956762	S3-518769802	15
S1-180956762	S2-666507186	16
S1-180956762	S2-395877070	17
S1-180956762	S2-419679042	18
S1-180956762	S3-800806050	19
S1-180956762	S2-551866232	20
S1-697097365	S3-874333304	1
S1-697097365	S2-528140089	2
S1-697097365	S3-874121934	3
S1-697097365	S2-592107382	4
S1-697097365	S3-499771593	5
S1-697097365	S2-626801223	6
S1-697097365	S2-460607254	7
S1-697097365	S2-61378849	8
S1-697097365	S3-238328082	9
S1-697097365	S2-979097791	10
S1-697097365	S3-425338013	11
S1-697097365	S3-33783350	12
S1-697097365	S2-867386844	13
S1-697097365	S2-640140176	14
S1-697097365	S2-321482343	15
S1-697097365	S3-375218020	16
S1-697097365	S2-159516297	17
S1-697097365	S2-540273631	18
S1-697097365	S2-938829923	19
S1-697097365	S2-143848674	20
S1-123886742	S2-540005643	1
S1-123886742	S2-471540697	2
S1-123886742	S2-21458643	3
S1-123886742	S2-811854308	4
S1-123886742	S2-940221184	5
S1-123886742	S2-140908953	6
S1-123886742	S2-540846234	7
S1-123886742	S3-258224601	8
S1-123886742	S3-675860864	9
S1-123886742	S3-93509158	10
S1-123886742	S3-84389480	11
S1-123886742	S2-700049007	12
S1-123886742	S3-774424635	13
S1-123886742	S3-696619321	14
S1-123886742	S3-766652849	15
S1-123886742	S3-487775992	16
S1-123886742	S2-899303284	17
S1-123886742	S2-251687479	18
S1-123886742	S3-792886627	19
S1-123886742	S3-562490451	20
S1-840215952	S3-798702223	1
S1-840215952	S2-863520246	2
S1-840215952	S3-994822320	3
S1-840215952	S2-455917230	4
S1-840215952	S3-147463257	5
S1-840215952	S3-379346119	6
S1-840215952	S3-921297772	7
S1-840215952	S2-766986910	8
S1-840215952	S3-422557561	9
S1-840215952	S3-69493115	10
S1-840215952	S3-251657927	11
S1-840215952	S3-678695495	12
S1-840215952	S3-751713510	13
S1-840215952	S3-903258822	14
S1-840215952	S3-690212992	15
S1-840215952	S2-737180688	16
S1-840215952	S2-715249870	17
S1-840215952	S3-658473038	18
S1-840215952	S2-29207673	19
S1-840215952	S3-855832744	20
S1-996892533	S2-978317841	1
S1-996892533	S3-847844822	2
S1-996892533	S2-100171087	3
S1-996892533	S3-253950029	4
S1-996892533	S2-927673271	5
S1-996892533	S2-679913900	6
S1-996892533	S3-440179595	7
S1-996892533	S3-193349554	8
S1-996892533	S3-737077293	9
S1-996892533	S2-41490908	10
S1-996892533	S2-261442966	11
S1-996892533	S2-216074643	12
S1-996892533	S2-795936629	13
S1-996892533	S2-219688322	14
S1-996892533	S2-22056401	15
S1-996892533	S3-655950171	16
S1-996892533	S2-619691193	17
S1-996892533	S2-400416241	18
S1-996892533	S2-389103559	19
S1-996892533	S3-352868446	20
S1-184480100	S2-760154152	1
S1-184480100	S2-46633702	2
S1-184480100	S3-501432202	3
S1-184480100	S2-946342497	4
S1-184480100	S2-183459199	5
S1-184480100	S2-268149509	6
S1-184480100	S3-338799362	7
S1-184480100	S3-169208670	8
S1-184480100	S2-598284348	9
S1-184480100	S3-119568019	10
S1-184480100	S2-133051997	11
S1-184480100	S2-955333496	12
S1-184480100	S3-164952641	13
S1-184480100	S2-219271218	14
S1-184480100	S2-690074318	15
S1-184480100	S3-945293380	16
S1-184480100	S2-49214414	17
S1-184480100	S2-969005121	18
S1-184480100	S3-274990259	19
S1-184480100	S3-76778943	20
S1-321959386	S3-170105031	1
S1-321959386	S2-255746643	2
S1-321959386	S3-354557238	3
S1-321959386	S3-694814916	4
S1-321959386	S3-585483315	5
S1-321959386	S3-859197156	6
S1-321959386	S3-70446729	7
S1-321959386	S2-494999981	8
S1-321959386	S2-122245406	9
S1-321959386	S3-289740848	10
S1-321959386	S3-196978143	11
S1-321959386	S2-149870213	12
S1-321959386	S3-553178380	13
S1-321959386	S2-221618977	14
S1-321959386	S3-620177279	15
S1-321959386	S3-475382358	16
S1-321959386	S3-987369517	17
S1-321959386	S2-590532264	18
S1-321959386	S2-586658530	19
S1-321959386	S2-40059611	20
S1-661293113	S3-220185394	1
S1-661293113	S2-549452883	2
S1-661293113	S2-352038186	3
S1-661293113	S3-181903649	4
S1-661293113	S2-202313083	5
S1-661293113	S3-501879979	6
S1-661293113	S2-457330975	7
S1-661293113	S2-245760985	8
S1-661293113	S2-791540501	9
S1-661293113	S2-691260974	10
S1-661293113	S2-793853671	11
S1-661293113	S3-619767530	12
S1-661293113	S2-496200518	13
S1-661293113	S3-418864754	14
S1-661293113	S2-424751602	15
S1-661293113	S3-249459475	16
S1-661293113	S2-188608695	17
S1-661293113	S3-72216931	18
S1-661293113	S2-388505826	19
S1-661293113	S3-508473173	20
S1-196616325	S3-432919001	1
S1-196616325	S3-142013655	2
S1-196616325	S3-827759759	3
S1-196616325	S2-155085914	4
S1-196616325	S2-203594299	5
S1-196616325	S2-629741759	6
S1-196616325	S3-239802405	7
S1-196616325	S2-191700230	8
S1-196616325	S2-440810387	9
S1-196616325	S3-107882656	10
S1-196616325	S2-313042062	11
S1-196616325	S3-12941681	12
S1-196616325	S2-739033454	13
S1-196616325	S3-160595470	14
S1-196616325	S2-532527514	15
S1-196616325	S3-820696942	16
S1-196616325	S2-512010495	17
S1-196616325	S2-277564601	18
S1-196616325	S2-707810993	19
S1-196616325	S2-39962792	20
S1-883039566	S2-768299397	1
S1-883039566	S3-9767709	2
S1-883039566	S3-234888038	3
S1-883039566	S3-650905025	4
S1-883039566	S2-550445588	5
S1-883039566	S3-434960080	6
S1-883039566	S2-820741522	7
S1-883039566	S2-131435247	8
S1-883039566	S2-582438987	9
S1-883039566	S2-778181047	10
S1-883039566	S2-286542236	11
S1-883039566	S3-368351315	12
S1-883039566	S3-827316641	13
S1-883039566	S3-31510685	14
S1-883039566	S2-118419470	15
S1-883039566	S2-487350526	16
S1-883039566	S3-234533333	17
S1-883039566	S3-421474884	18
S1-883039566	S2-29662751	19
S1-883039566	S3-810979040	20
S1-842713848	S2-553426664	1
S1-842713848	S2-572945289	2
S1-842713848	S2-955552061	3
S1-842713848	S2-300549729	4
S1-842713848	S2-750191423	5
S1-842713848	S3-512727249	6
S1-842713848	S2-577237188	7
S1-842713848	S3-735424567	8
S1-842713848	S3-663611521	9
S1-842713848	S3-687146275	10
S1-842713848	S2-181493608	11
S1-842713848	S2-149783414	12
S1-842713848	S3-606548879	13
S1-842713848	S3-186902751	14
S1-842713848	S3-201251922	15
S1-842713848	S3-896462253	16
S1-842713848	S2-896892828	17
S1-842713848	S3-316907372	18
S1-842713848	S3-623574517	19
S1-842713848	S3-223742761	20
S1-508688351	S2-302742914	1
S1-508688351	S2-441560549	2
S1-508688351	S3-741381464	3
S1-508688351	S2-710226978	4
S1-508688351	S3-203843071	5
S1-508688351	S3-887127076	6
S1-508688351	S3-827247920	7
S1-508688351	S2-310268943	8
S1-508688351	S3-450538922	9
S1-508688351	S3-553998020	10
S1-508688351	S2-933109525	11
S1-508688351	S3-772563527	12
S1-508688351	S3-396849118	13
S1-508688351	S3-53607337	14
S1-508688351	S3-170946088	15
S1-508688351	S2-348098419	16
S1-508688351	S2-208491009	17
S1-508688351	S3-744430407	18
S1-508688351	S3-839439208	19
S1-508688351	S3-773890566	20
S1-991226123	S2-105345061	1
S1-991226123	S2-277874678	2
S1-991226123	S3-279729036	3
S1-991226123	S2-195696028	4
S1-991226123	S3-762489121	5
S1-991226123	S2-540376716	6
S1-991226123	S2-771943159	7
S1-991226123	S3-93989656	8
S1-991226123	S3-777406275	9
S1-991226123	S3-888988436	10
S1-991226123	S3-399708743	11
S1-991226123	S3-688482616	12
S1-991226123	S3-373209596	13
S1-991226123	S2-11588829	14
S1-991226123	S2-709007262	15
S1-991226123	S2-188793400	16
S1-991226123	S3-493322162	17
S1-991226123	S3-572452696	18
S1-991226123	S2-338488394	19
S1-991226123	S3-146706003	20
S1-976833083	S3-307044828	1
S1-976833083	S2-972290940	2
S1-976833083	S2-478551321	3
S1-976833083	S2-485650486	4
S1-976833083	S2-615807232	5
S1-976833083	S3-754281403	6
S1-976833083	S3-442028647	7
S1-976833083	S3-795208883	8
S1-976833083	S2-192833617	9
S1-976833083	S2-588924564	10
S1-976833083	S2-949816371	11
S1-976833083	S2-322178221	12
S1-976833083	S2-353087076	13
S1-976833083	S2-765379968	14
S1-976833083	S2-932377944	15
S1-976833083	S2-321907205	16
S1-976833083	S2-54063700	17
S1-976833083	S3-877714406	18
S1-976833083	S2-379637880	19
S1-976833083	S2-767637668	20
S1-127575256	S3-478293486	1
S1-127575256	S3-56301013	2
S1-127575256	S3-957699670	3
S1-127575256	S2-357768067	4
S1-127575256	S3-559434817	5
S1-127575256	S2-864104165	6
S1-127575256	S3-369751139	7
S1-127575256	S2-59507597	8
S1-127575256	S2-578624773	9
S1-127575256	S3-731418954	10
S1-127575256	S2-889273648	11
S1-127575256	S3-419129530	12
S1-127575256	S2-657804242	13
S1-127575256	S2-178200092	14
S1-127575256	S3-273666221	15
S1-127575256	S3-575475727	16
S1-127575256	S3-937983255	17
S1-127575256	S3-327567819	18
S1-127575256	S2-125703166	19
S1-127575256	S3-17845055	20
S1-197043916	S3-593898656	1
S1-197043916	S2-589488299	2
S1-197043916	S3-426617399	3
S1-197043916	S2-496294270	4
S1-197043916	S2-860392615	5
S1-197043916	S2-763591322	6
S1-197043916	S3-92905372	7
S1-197043916	S2-831961887	8
S1-197043916	S3-649849013	9
S1-197043916	S3-155350738	10
S1-197043916	S2-225381403	11
S1-197043916	S3-883445164	12
S1-197043916	S3-123315931	13
S1-197043916	S2-440454550	14
S1-197043916	S3-198496784	15
S1-197043916	S2-974042790	16
S1-197043916	S3-278954894	17
S1-197043916	S2-744720217	18
S1-197043916	S3-543218675	19
S1-197043916	S2-532623923	20
S1-755326947	S2-399167041	1
S1-755326947	S2-899854654	2
S1-755326947	S3-323550477	3
S1-755326947	S3-893190803	4
S1-755326947	S2-354648644	5
S1-755326947	S3-983435267	6
S1-755326947	S2-500994264	7
S1-755326947	S3-729270860	8
S1-755326947	S2-589802757	9
S1-755326947	S3-338617877	10
S1-755326947	S2-251301170	11
S1-755326947	S2-85088792	12
S1-755326947	S3-694914775	13
S1-755326947	S2-371037037	14
S1-755326947	S2-793707693	15
S1-755326947	S2-907177864	16
S1-755326947	S2-773504494	17
S1-755326947	S2-465943233	18
S1-755326947	S3-362327171	19
S1-755326947	S2-839361610	20
S1-548949826	S3-440412143	1
S1-548949826	S3-384858260	2
S1-548949826	S3-789457400	3
S1-548949826	S2-622193461	4
S1-548949826	S3-643362142	5
S1-548949826	S3-997336379	6
S1-548949826	S2-463112974	7
S1-548949826	S3-473298830	8
S1-548949826	S3-219101380	9
S1-548949826	S2-392531040	10
S1-548949826	S3-667134611	11
S1-548949826	S3-609391048	12
S1-548949826	S3-133142366	13
S1-548949826	S3-798775255	14
S1-548949826	S2-666597657	15
S1-548949826	S2-434149760	16
S1-548949826	S2-492269168	17
S1-548949826	S3-473606361	18
S1-548949826	S3-653555256	19
S1-548949826	S2-651549384	20
S1-286461722	S2-33579769	1
S1-286461722	S2-493068616	2
S1-286461722	S3-782711197	3
S1-286461722	S3-673338726	4
S1-286461722	S2-608558786	5
S1-286461722	S2-689742600	6
S1-286461722	S2-296650375	7
S1-286461722	S3-308561427	8
S1-286461722	S2-421440229	9
S1-286461722	S2-621005923	10
S1-286461722	S3-945933653	11
S1-286461722	S2-23779233	12
S1-286461722	S2-794823147	13
S1-286461722	S3-778250109	14
S1-286461722	S3-576343606	15
S1-286461722	S3-63073357	16
S1-286461722	S3-844143665	17
S1-286461722	S3-802583996	18
S1-286461722	S3-104309043	19
S1-286461722	S3-703376753	20
S1-845572771	S3-262342910	1
S1-845572771	S2-90935888	2
S1-845572771	S2-282820626	3
S1-845572771	S3-83441989	4
S1-845572771	S3-37660274	5
S1-845572771	S2-35007193	6
S1-845572771	S3-435609770	7
S1-845572771	S3-786245881	8
S1-845572771	S2-206782762	9
S1-845572771	S2-434602251	10
S1-845572771	S3-806990773	11
S1-845572771	S3-846986459	12
S1-845572771	S3-839430560	13
S1-845572771	S2-975456913	14
S1-845572771	S2-344175822	15
S1-845572771	S2-98292461	16
S1-845572771	S3-192772424	17
S1-845572771	S2-432638157	18
S1-845572771	S2-541248461	19
S1-845572771	S2-379597878	20
S1-594221098	S2-698097375	1
S1-594221098	S3-97786191	2
S1-594221098	S3-158250471	3
S1-594221098	S2-746866306	4
S1-594221098	S3-197807486	5
S1-594221098	S3-251561316	6
S1-594221098	S3-571471336	7
S1-594221098	S3-145262792	8
S1-594221098	S3-963405375	9
S1-594221098	S3-373669811	10
S1-594221098	S2-64215679	11
S1-594221098	S3-380762594	12
S1-594221098	S2-937761882	13
S1-594221098	S2-331927000	14
S1-594221098	S2-405328988	15
S1-594221098	S2-570382641	16
S1-594221098	S2-204776137	17
S1-594221098	S3-527994244	18
S1-594221098	S2-613348976	19
S1-594221098	S2-423329827	20
S1-888799356	S3-146718733	1
S1-888799356	S3-242187551	2
S1-888799356	S3-474645905	3
S1-888799356	S3-659126396	4
S1-888799356	S2-532756260	5
S1-888799356	S3-694178555	6
S1-888799356	S3-883674965	7
S1-888799356	S3-782838494	8
S1-888799356	S3-420101732	9
S1-888799356	S2-313694766	10
S1-888799356	S2-305804078	11
S1-888799356	S3-590863062	12
S1-888799356	S3-516110585	13
S1-888799356	S2-190034214	14
S1-888799356	S3-502207132	15
S1-888799356	S3-277931274	16
S1-888799356	S2-429477982	17
S1-888799356	S2-534648081	18
S1-888799356	S2-133500066	19
S1-888799356	S3-175874866	20
S1-635555544	S3-237656454	1
S1-635555544	S3-263905404	2
S1-635555544	S3-998628231	3
S1-635555544	S2-765872600	4
S1-635555544	S2-640230856	5
S1-635555544	S2-894630913	6
S1-635555544	S2-627533182	7
S1-635555544	S2-78832684	8
S1-635555544	S2-256704063	9
S1-635555544	S2-902459130	10
S1-635555544	S2-241847769	11
S1-635555544	S2-526451373	12
S1-635555544	S3-134861213	13
S1-635555544	S2-951256117	14
S1-635555544	S2-501956953	15
S1-635555544	S3-330068370	16
S1-635555544	S2-52203450	17
S1-635555544	S3-586312431	18
S1-635555544	S2-494216038	19
S1-635555544	S3-350069414	20
S1-271675443	S2-796992574	1
S1-271675443	S3-529532694	2
S1-271675443	S3-241326686	3
S1-271675443	S3-586312431	4
S1-271675443	S3-990640183	5
S1-271675443	S2-52203450	6
S1-271675443	S3-720977923	7
S1-271675443	S3-68181457	8
S1-271675443	S3-918085135	9
S1-271675443	S2-159369821	10
S1-271675443	S2-543888228	11
S1-271675443	S3-330068370	12
S1-271675443	S2-870934556	13
S1-271675443	S2-765872600	14
S1-271675443	S2-494216038	15
S1-271675443	S3-142257524	16
S1-271675443	S2-489730954	17
S1-271675443	S3-215005983	18
S1-271675443	S2-889691094	19
S1-271675443	S3-306834224	20
S1-340160815	S3-554186594	1
S1-340160815	S2-624863102	2
S1-340160815	S2-414383747	3
S1-340160815	S3-217289416	4
S1-340160815	S2-969654315	5
S1-340160815	S2-397377675	6
S1-340160815	S2-754752193	7
S1-340160815	S3-794637719	8
S1-340160815	S3-263739141	9
S1-340160815	S2-819100494	10
S1-340160815	S2-811351051	11
S1-340160815	S2-253556251	12
S1-340160815	S2-681955908	13
S1-340160815	S2-337727049	14
S1-340160815	S3-243322730	15
S1-340160815	S2-563008284	16
S1-340160815	S3-708056212	17
S1-340160815	S3-422205807	18
S1-340160815	S2-822940741	19
S1-340160815	S2-426469163	20
S1-276829138	S3-958680756	1
S1-276829138	S3-567201866	2
S1-276829138	S2-717357544	3
S1-276829138	S3-696746059	4
S1-276829138	S2-269249328	5
S1-276829138	S3-155247202	6
S1-276829138	S3-785287242	7
S1-276829138	S3-475939573	8
S1-276829138	S3-236782563	9
S1-276829138	S2-754055303	10
S1-276829138	S3-967415485	11
S1-276829138	S2-542697050	12
S1-276829138	S3-54290588	13
S1-276829138	S2-379902856	14
S1-276829138	S2-230823763	15
S1-276829138	S2-544474999	16
S1-276829138	S3-231896670	17
S1-276829138	S3-584187828	18
S1-276829138	S3-311247617	19
S1-276829138	S3-592294253	20
S1-189859324	S3-403095224	1
S1-189859324	S2-530218068	2
S1-189859324	S3-457098590	3
S1-189859324	S3-393546592	4
S1-189859324	S3-197886948	5
S1-189859324	S2-661023552	6
S1-189859324	S3-221591907	7
S1-189859324	S2-387078604	8
S1-189859324	S3-969918891	9
S1-189859324	S3-807416993	10
S1-189859324	S3-725166029	11
S1-189859324	S3-408457881	12
S1-189859324	S2-561126360	13
S1-189859324	S3-333408749	14
S1-189859324	S3-517708067	15
S1-189859324	S2-428183329	16
S1-189859324	S2-576384931	17
S1-189859324	S2-885892187	18
S1-189859324	S3-125076447	19
S1-189859324	S2-390402400	20
S1-567495216	S3-640838346	1
S1-567495216	S3-823799724	2
S1-567495216	S3-378677566	3
S1-567495216	S2-702397193	4
S1-567495216	S2-920390158	5
S1-567495216	S3-900988098	6
S1-567495216	S3-249078006	7
S1-567495216	S2-310224806	8
S1-567495216	S3-370778087	9
S1-567495216	S3-913030053	10
S1-567495216	S2-409357959	11
S1-567495216	S3-493248073	12
S1-567495216	S2-130011976	13
S1-567495216	S2-176348875	14
S1-567495216	S3-608991731	15
S1-567495216	S2-37211631	16
S1-567495216	S2-459258703	17
S1-567495216	S3-87050660	18
S1-567495216	S2-456015890	19
S1-567495216	S3-391317720	20
S1-75530363	S2-121022075	1
S1-75530363	S2-58692481	2
S1-75530363	S2-404278881	3
S1-75530363	S3-576028320	4
S1-75530363	S3-229576564	5
S1-75530363	S3-794488019	6
S1-75530363	S2-246269272	7
S1-75530363	S3-164841418	8
S1-75530363	S3-422170930	9
S1-75530363	S3-164059533	10
S1-75530363	S2-870235018	11
S1-75530363	S2-669495768	12
S1-75530363	S2-333727062	13
S1-75530363	S2-940456862	14
S1-75530363	S2-359294174	15
S1-75530363	S2-682990754	16
S1-75530363	S2-56127419	17
S1-75530363	S2-544050387	18
S1-75530363	S3-941745644	19
S1-75530363	S3-876497934	20
S1-806815016	S2-858456580	1
S1-806815016	S3-948994860	2
S1-806815016	S2-484012650	3
S1-806815016	S2-865865518	4
S1-806815016	S3-366228834	5
S1-806815016	S2-637924476	6
S1-806815016	S3-917592909	7
S1-806815016	S3-536278083	8
S1-806815016	S2-651278333	9
